arquivo,classe,especie,licenca,atribuicao,observacao_url,foto_id,data_observacao,local
inat_480845981.jpg,tamandua_bandeira,Myrmecophaga tridactyla,CC-BY-NC,"(c) Zurich Vilayne Franco Senior, some rights reserved (CC BY-NC)",https://www.inaturalist.org/observations/267562684,480845981,2025-03-21,Colombia
inat_473774046.jpg,tamandua_bandeira,Myrmecophaga tridactyla,CC-BY-NC,"(c) Jeff S., some rights reserved (CC BY-NC)",https://www.inaturalist.org/observations/263699228,473774046,1999-08-01,"Canaima National Park, Canaima, Bolívar, VE"
inat_472959601.jpg,tamandua_bandeira,Myrmecophaga tridactyla,CC-BY-NC,"(c) Michelle Graydon, some rights reserved (CC BY-NC)",https://www.inaturalist.org/observations/263284435,472959601,2024-11-05,"Mato Grosso do Sul, BR"
inat_469330546.jpg,tamandua_bandeira,Myrmecophaga tridactyla,CC-BY-NC,"(c) Laurent Quéno, some rights reserved (CC BY-NC)",https://www.inaturalist.org/observations/261258377,469330546,2025-01-25,"Goiás, BR"
inat_468246911.jpg,tamandua_bandeira,Myrmecophaga tridactyla,CC-BY,"(c) Emily Turteltaub Nelson, some rights reserved (CC BY)",https://www.inaturalist.org/observations/260713331,468246911,2022-10-15,"Mato Grosso do Sul, BR"
inat_466562476.jpg,tamandua_bandeira,Myrmecophaga tridactyla,CC-BY-NC,"(c) INVERSIONES PALMAROSA,VILLANUEVA CASANARE, some rights reserved (CC BY-NC)",https://www.inaturalist.org/observations/259861427,466562476,2022-11-02,Colombia
inat_466450660.jpg,tamandua_bandeira,Myrmecophaga tridactyla,CC-BY-NC,"(c) João Vitor Andriola, some rights reserved (CC BY-NC)",https://www.inaturalist.org/observations/259805078,466450660,2024-11-18,"Minas Gerais, BR"
inat_466410150.jpg,tamandua_bandeira,Myrmecophaga tridactyla,CC-BY-NC,"(c) INVERSIONES PALMAROSA,VILLANUEVA CASANARE, some rights reserved (CC BY-NC)",https://www.inaturalist.org/observations/259783080,466410150,2022-03-19,Colombia
inat_466408551.jpg,tamandua_bandeira,Myrmecophaga tridactyla,CC-BY-NC,"(c) INVERSIONES PALMAROSA,VILLANUEVA CASANARE, some rights reserved (CC BY-NC)",https://www.inaturalist.org/observations/259782307,466408551,2021-12-11,Colombia
inat_466272312.jpg,tamandua_bandeira,Myrmecophaga tridactyla,CC-BY-NC,"(c) Guillermo Menéndez, some rights reserved (CC BY-NC)",https://www.inaturalist.org/observations/259714603,466272312,2025-01-21,Paraguay
inat_465052960.jpg,tamandua_bandeira,Myrmecophaga tridactyla,CC-BY-NC,"(c) edu_bal, some rights reserved (CC BY-NC)",https://www.inaturalist.org/observations/259110970,465052960,2022-06-17,"Poconé, BR-MT, BR"
inat_463737269.jpg,tamandua_bandeira,Myrmecophaga tridactyla,CC-BY-NC,"(c) Nadja Simbera Hemetrio, some rights reserved (CC BY-NC)",https://www.inaturalist.org/observations/258465922,463737269,2016-01-09,"Minas Gerais, BR"
inat_458062535.jpg,tamandua_bandeira,Myrmecophaga tridactyla,CC-BY-NC,"(c) Matheus C. Heinzelmann, some rights reserved (CC BY-NC)",https://www.inaturalist.org/observations/255589733,458062535,2024-12-07,
inat_457895527.jpg,tamandua_bandeira,Myrmecophaga tridactyla,CC-BY-NC,"(c) Matheus C. Heinzelmann, some rights reserved (CC BY-NC)",https://www.inaturalist.org/observations/255508842,457895527,2024-11-23,
inat_457767050.jpg,tamandua_bandeira,Myrmecophaga tridactyla,CC-BY-NC,"(c) Matheus C. Heinzelmann, some rights reserved (CC BY-NC)",https://www.inaturalist.org/observations/255447055,457767050,2024-11-10,
inat_457766797.jpg,tamandua_bandeira,Myrmecophaga tridactyla,CC-BY-NC,"(c) Matheus C. Heinzelmann, some rights reserved (CC BY-NC)",https://www.inaturalist.org/observations/255446859,457766797,2024-11-08,
inat_457758754.jpg,tamandua_bandeira,Myrmecophaga tridactyla,CC-BY-NC,"(c) Matheus C. Heinzelmann, some rights reserved (CC BY-NC)",https://www.inaturalist.org/observations/255437861,457758754,2024-12-09,
inat_457585652.jpg,tamandua_bandeira,Myrmecophaga tridactyla,CC-BY-NC,"(c) Angy Pineda, some rights reserved (CC BY-NC)",https://www.inaturalist.org/observations/255346982,457585652,2024-12-04,"Casanare, CO"
inat_457306295.jpg,tamandua_bandeira,Myrmecophaga tridactyla,CC-BY-NC,"(c) The Jungle Explorer, some rights reserved (CC BY-NC)",https://www.inaturalist.org/observations/255212701,457306295,2005-12-31,"Caroebe, BR-RR, BR"
inat_455523597.jpg,tamandua_bandeira,Myrmecophaga tridactyla,CC-BY-NC,"(c) Nereston (Nelinho) Camargo, some rights reserved (CC BY-NC)",https://www.inaturalist.org/observations/254327333,455523597,2024-12-06,"Pará, BR"
inat_454632853.jpg,tamandua_bandeira,Myrmecophaga tridactyla,CC-BY-NC,"(c) Helberth Peixoto, some rights reserved (CC BY-NC)",https://www.inaturalist.org/observations/253861729,454632853,2024-11-01,"Minas Gerais, BR"
inat_453062771.jpg,tamandua_bandeira,Myrmecophaga tridactyla,CC-BY-NC,"(c) Diogo Silvestre, some rights reserved (CC BY-NC)",https://www.inaturalist.org/observations/253066168,453062771,2024-11-21,"São Paulo, BR"
inat_453062436.jpg,tamandua_bandeira,Myrmecophaga tridactyla,CC-BY-NC,"(c) Diogo Silvestre, some rights reserved (CC BY-NC)",https://www.inaturalist.org/observations/253066049,453062436,2024-11-21,"São Paulo, BR"
inat_452428941.jpg,tamandua_bandeira,Myrmecophaga tridactyla,CC-BY-NC,"(c) Vitor Q. Piacentini, some rights reserved (CC BY-NC)",https://www.inaturalist.org/observations/252712668,452428941,2024-11-16,"Mato Grosso, BR"
inat_451847808.jpg,tamandua_bandeira,Myrmecophaga tridactyla,CC-BY-NC,"(c) Bruce Neville, some rights reserved (CC BY-NC)",https://www.inaturalist.org/observations/252420279,451847808,2024-10-29,"Minas Gerais, BR"
inat_451164092.jpg,tamandua_bandeira,Myrmecophaga tridactyla,CC-BY-NC,"(c) Christopher Rustay, some rights reserved (CC BY-NC)",https://www.inaturalist.org/observations/252076358,451164092,2024-10-29,"Minas Gerais, BR"
inat_447802540.jpg,tamandua_bandeira,Myrmecophaga tridactyla,CC-BY-NC,"(c) Christopher Rustay, some rights reserved (CC BY-NC)",https://www.inaturalist.org/observations/250392354,447802540,2024-10-30,"Minas Gerais, BR"
inat_446700669.jpg,tamandua_bandeira,Myrmecophaga tridactyla,CC-BY-NC,"(c) geraldomorais, some rights reserved (CC BY-NC)",https://www.inaturalist.org/observations/249841825,446700669,2024-10-30,"Goiás, BR"
inat_446155150.jpg,tamandua_bandeira,Myrmecophaga tridactyla,CC-BY-NC,"(c) Pedro Igor Monteiro, some rights reserved (CC BY-NC)",https://www.inaturalist.org/observations/249570566,446155150,2024-10-07,"Bahia, BR"
inat_444774168.jpg,tamandua_bandeira,Myrmecophaga tridactyla,CC-BY-NC,"(c) Arthur Toledo R. C. França, some rights reserved (CC BY-NC)",https://www.inaturalist.org/observations/248871554,444774168,2023-11-14,"Minas Gerais, BR"
inat_440340606.jpg,tamandua_bandeira,Myrmecophaga tridactyla,CC-BY-NC,"(c) Augusto Acosta, some rights reserved (CC BY-NC)",https://www.inaturalist.org/observations/246636702,440340606,2024-06-09,"Magdalena, CO"
inat_439470053.jpg,tamandua_bandeira,Myrmecophaga tridactyla,CC-BY-NC,"(c) Valter K. Filho, some rights reserved (CC BY-NC)",https://www.inaturalist.org/observations/246199231,439470053,2009-09-27,Brazil
inat_439383946.jpg,tamandua_bandeira,Myrmecophaga tridactyla,CC0,no rights reserved,https://www.inaturalist.org/observations/246154632,439383946,2015-09-18,"Campo Grande, BR-MS, BR"
inat_438354028.jpg,tamandua_bandeira,Myrmecophaga tridactyla,CC-BY,"(c) Curupira and Boitatá, some rights reserved (CC BY)",https://www.inaturalist.org/observations/245629924,438354028,2024-10-04,"Goiás, BR"
inat_434552675.jpg,tamandua_bandeira,Myrmecophaga tridactyla,CC-BY-NC,"(c) mkt47, some rights reserved (CC BY-NC)",https://www.inaturalist.org/observations/243681325,434552675,2024-08-23,"Poconé, BR-MT, BR"
inat_434073560.jpg,tamandua_bandeira,Myrmecophaga tridactyla,CC-BY,"(c) Navin Sasikumar, some rights reserved (CC BY)",https://www.inaturalist.org/observations/243434051,434073560,2024-09-07,"Aquidauana, BR-MS, BR"
inat_432366512.jpg,tamandua_bandeira,Myrmecophaga tridactyla,CC-BY-NC,"(c) Valter K. Filho, some rights reserved (CC BY-NC)",https://www.inaturalist.org/observations/242529758,432366512,2008-12-30,"Goiás, BR"
inat_431804301.jpg,tamandua_bandeira,Myrmecophaga tridactyla,CC-BY-NC,"(c) Lorena Sforza, some rights reserved (CC BY-NC)",https://www.inaturalist.org/observations/242218088,431804301,2024-09-08,"Villa Hayes, PY-PH, PY"
inat_428673172.jpg,tamandua_bandeira,Myrmecophaga tridactyla,CC-BY,"(c) Carlos Otávio Gussoni, some rights reserved (CC BY)",https://www.inaturalist.org/observations/240599340,428673172,2024-09-07,"Aquidauana, BR-MS, BR"
inat_423289275.jpg,tamandua_bandeira,Myrmecophaga tridactyla,CC-BY-NC,"(c) Niall Perrins, some rights reserved (CC BY-NC)",https://www.inaturalist.org/observations/237811390,423289275,2024-08-06,"Minas Gerais, BR"
inat_421852552.jpg,tamandua_bandeira,Myrmecophaga tridactyla,CC-BY-NC,"(c) Jenn Megyesi, some rights reserved (CC BY-NC)",https://www.inaturalist.org/observations/237067602,421852552,2024-08-18,"Poconé, BR-MT, BR"
inat_410482866.jpg,tamandua_bandeira,Myrmecophaga tridactyla,CC-BY,"(c) Pablo, some rights reserved (CC BY)",https://www.inaturalist.org/observations/231136870,410482866,2024-07-21,"Formosa, AR"
inat_408364780.jpg,tamandua_bandeira,Myrmecophaga tridactyla,CC-BY,"(c) Pablo, some rights reserved (CC BY)",https://www.inaturalist.org/observations/230015422,408364780,2024-07-17,"Bermejo, AR-FM, AR"
inat_407961161.jpg,tamandua_bandeira,Myrmecophaga tridactyla,CC-BY,"(c) Pablo, some rights reserved (CC BY)",https://www.inaturalist.org/observations/229804451,407961161,2024-07-16,"Patiño, AR-FM, AR"
inat_405391951.jpg,tamandua_bandeira,Myrmecophaga tridactyla,CC-BY-NC,"(c) DAVILA REYES DANIEL, some rights reserved (CC BY-NC)",https://www.inaturalist.org/observations/228450141,405391951,2021-11-09,"Cesar, CO"
inat_403952768.jpg,tamandua_bandeira,Myrmecophaga tridactyla,CC-BY-NC,"(c) Becky Brenner, some rights reserved (CC BY-NC)",https://www.inaturalist.org/observations/227688089,403952768,2024-06-29,"Mato Grosso do Sul, BR"
inat_402888420.jpg,tamandua_bandeira,Myrmecophaga tridactyla,CC-BY-NC,"(c) Savimbo, some rights reserved (CC BY-NC)",https://www.inaturalist.org/observations/227128829,402888420,2024-05-11,"Sucumbios, EC"
inat_398838933.jpg,tamandua_bandeira,Myrmecophaga tridactyla,CC-BY-NC,"(c) Isaias Maximiliano Churruarin, some rights reserved (CC BY-NC)",https://www.inaturalist.org/observations/224990375,398838933,2024-06-24,Argentina
inat_396936374.jpg,tamandua_bandeira,Myrmecophaga tridactyla,CC-BY-NC,"(c) Carol Farhat, some rights reserved (CC BY-NC)",https://www.inaturalist.org/observations/223993212,396936374,2016-02-23,"Bonito, BR-MS, BR"
inat_394749067.jpg,tamandua_bandeira,Myrmecophaga tridactyla,CC-BY-NC,"(c) thewildgtrv, some rights reserved (CC BY-NC)",https://www.inaturalist.org/observations/222828537,394749067,2015-08-04,"Poconé, BR-MT, BR"
inat_391403344.jpg,tamandua_bandeira,Myrmecophaga tridactyla,CC-BY-NC,"(c) Ronaldo Garcia, some rights reserved (CC BY-NC)",https://www.inaturalist.org/observations/221035006,391403344,2024-06-01,"Mato Grosso do Sul, BR"
inat_386226458.jpg,tamandua_bandeira,Myrmecophaga tridactyla,CC-BY-NC,"(c) Julien Piolain, some rights reserved (CC BY-NC)",https://www.inaturalist.org/observations/218276437,386226458,2024-05-04,"Ferreira Gomes, BR-AP, BR"
inat_383007403.jpg,tamandua_bandeira,Myrmecophaga tridactyla,CC-BY-NC,"(c) Arnaud Aury, some rights reserved (CC BY-NC)",https://www.inaturalist.org/observations/216564711,383007403,2024-05-04,"Ferreira Gomes, BR-AP, BR"
inat_382470107.jpg,tamandua_bandeira,Myrmecophaga tridactyla,CC-BY-NC,"(c) Lucas Leuzinger, some rights reserved (CC BY-NC)",https://www.inaturalist.org/observations/216269616,382470107,2018-07-19,"Aquidauana, BR-MS, BR"
inat_382470106.jpg,tamandua_bandeira,Myrmecophaga tridactyla,CC-BY-NC,"(c) Lucas Leuzinger, some rights reserved (CC BY-NC)",https://www.inaturalist.org/observations/216269615,382470106,2018-07-19,"Aquidauana, BR-MS, BR"
inat_380480919.jpg,tamandua_bandeira,Myrmecophaga tridactyla,CC-BY-NC,"(c) Lucas Leuzinger, some rights reserved (CC BY-NC)",https://www.inaturalist.org/observations/215217175,380480919,2007-06-03,"Aquidauana, BR-MS, BR"
inat_376485921.jpg,tamandua_bandeira,Myrmecophaga tridactyla,CC-BY,"(c) Lindolfo Souto, some rights reserved (CC BY)",https://www.inaturalist.org/observations/213039676,376485921,2015-11-25,"Minas Gerais, BR"
inat_376429467.jpg,tamandua_bandeira,Myrmecophaga tridactyla,CC-BY-NC,"(c) Don Roberson, some rights reserved (CC BY-NC)",https://www.inaturalist.org/observations/213009709,376429467,2010-07-28,"Mato Grosso do Sul, BR"
inat_370357286.jpg,tamandua_bandeira,Myrmecophaga tridactyla,CC-BY-NC,"(c) Palmeras La Carolina, some rights reserved (CC BY-NC)",https://www.inaturalist.org/observations/209283064,370357286,2024-04-08,"Meta, CO"
inat_367814846.jpg,tamandua_bandeira,Myrmecophaga tridactyla,CC-BY-NC,"(c) jo22nfrog, some rights reserved (CC BY-NC)",https://www.inaturalist.org/observations/207912670,367814846,2024-02-18,"Mato Grosso do Sul, BR"
inat_367814828.jpg,tamandua_bandeira,Myrmecophaga tridactyla,CC-BY-NC,"(c) jo22nfrog, some rights reserved (CC BY-NC)",https://www.inaturalist.org/observations/207912669,367814828,2024-02-18,"Mato Grosso do Sul, BR"
inat_362647940.jpg,tamandua_bandeira,Myrmecophaga tridactyla,CC-BY-NC,"(c) Luis Ricardo Pereira Baricati, some rights reserved (CC BY-NC)",https://www.inaturalist.org/observations/205124486,362647940,2022-12-14,"Mato Grosso do Sul, BR"
inat_362350264.jpg,tamandua_bandeira,Myrmecophaga tridactyla,CC-BY-NC,"(c) angelmirocamacho, some rights reserved (CC BY-NC)",https://www.inaturalist.org/observations/204966440,362350264,2024-04-01,"Casanare, CO"
inat_361161059.jpg,tamandua_bandeira,Myrmecophaga tridactyla,CC-BY-NC,"(c) Laurent Quéno, some rights reserved (CC BY-NC)",https://www.inaturalist.org/observations/204336006,361161059,2023-10-12,"Goiás, BR"
inat_361090135.jpg,tamandua_bandeira,Myrmecophaga tridactyla,CC-BY,"(c) Ryan F. Mandelbaum, some rights reserved (CC BY)",https://www.inaturalist.org/observations/204301695,361090135,2024-03-11,"Meta, CO"
inat_357690065.jpg,tamandua_bandeira,Myrmecophaga tridactyla,CC-BY-NC,"(c) MarcosHalemFelix, some rights reserved (CC BY-NC)",https://www.inaturalist.org/observations/202523788,357690065,2019-12-14,"Goiás, BR"
inat_357689753.jpg,tamandua_bandeira,Myrmecophaga tridactyla,CC-BY-NC,"(c) MarcosHalemFelix, some rights reserved (CC BY-NC)",https://www.inaturalist.org/observations/202523763,357689753,2019-12-15,"Bonito, BR-MS, BR"
inat_357568565.jpg,tamandua_bandeira,Myrmecophaga tridactyla,CC-BY-NC,"(c) MarcosHalemFelix, some rights reserved (CC BY-NC)",https://www.inaturalist.org/observations/202459277,357568565,2018-09-08,"Poconé, BR-MT, BR"
inat_356779687.jpg,tamandua_bandeira,Myrmecophaga tridactyla,CC-BY-NC,"(c) MarcosHalemFelix, some rights reserved (CC BY-NC)",https://www.inaturalist.org/observations/202053269,356779687,2022-10-17,"Poconé, BR-MT, BR"
inat_355260539.jpg,tamandua_bandeira,Myrmecophaga tridactyla,CC-BY-NC,"(c) UHE São Simão Energia, some rights reserved (CC BY-NC)",https://www.inaturalist.org/observations/201268297,355260539,2014-10-13,"Goiás, BR"
inat_355260310.jpg,tamandua_bandeira,Myrmecophaga tridactyla,CC-BY-NC,"(c) UHE São Simão Energia, some rights reserved (CC BY-NC)",https://www.inaturalist.org/observations/201268290,355260310,2014-11-20,"Goiás, BR"
inat_352009128.jpg,tamandua_bandeira,Myrmecophaga tridactyla,CC-BY-NC,"(c) Daniel Velasco C., some rights reserved (CC BY-NC)",https://www.inaturalist.org/observations/199596991,352009128,2023-11-07,"Orellana, EC"
inat_349722224.jpg,tamandua_bandeira,Myrmecophaga tridactyla,CC-BY,"(c) Thomaz Ricardo Favreto Sinani, some rights reserved (CC BY)",https://www.inaturalist.org/observations/198430273,349722224,2021-09-11,"Mato Grosso do Sul, BR"
inat_348930080.jpg,tamandua_bandeira,Myrmecophaga tridactyla,CC-BY-NC,"(c) Chris G Earley, some rights reserved (CC BY-NC)",https://www.inaturalist.org/observations/198026222,348930080,2022-10-14,"Aquidauana, BR-MS, BR"
inat_348602337.jpg,tamandua_bandeira,Myrmecophaga tridactyla,CC-BY-NC,"(c) Neil Rosser, some rights reserved (CC BY-NC)",https://www.inaturalist.org/observations/197864716,348602337,2016-11-19,"Roraima, BR"
inat_346283311.jpg,tamandua_bandeira,Myrmecophaga tridactyla,CC-BY-NC,"(c) gbrunvoll, some rights reserved (CC BY-NC)",https://www.inaturalist.org/observations/196717796,346283311,2013-09-25,"Mato Grosso, BR"
inat_345917023.jpg,tamandua_bandeira,Myrmecophaga tridactyla,CC-BY,"(c) djcooker, some rights reserved (CC BY)",https://www.inaturalist.org/observations/196473595,345917023,2023-09-11,"Mato Grosso, BR"
inat_345400367.jpg,tamandua_bandeira,Myrmecophaga tridactyla,CC-BY-NC,"(c) Arthur Toledo R. C. França, some rights reserved (CC BY-NC)",https://www.inaturalist.org/observations/196219907,345400367,2023-04-10,"Minas Gerais, BR"
inat_345106969.jpg,tamandua_bandeira,Myrmecophaga tridactyla,CC-BY-NC,"(c) Victoria Ho, some rights reserved (CC BY-NC)",https://www.inaturalist.org/observations/196074058,345106969,2023-10-23,"Mato Grosso do Sul, BR"
inat_344852367.jpg,tamandua_bandeira,Myrmecophaga tridactyla,CC-BY,"(c) Miguel José Rangel Junior, some rights reserved (CC BY)",https://www.inaturalist.org/observations/195946184,344852367,2018-11-02,"São Paulo, BR"
inat_343605085.jpg,tamandua_bandeira,Myrmecophaga tridactyla,CC-BY,"(c) Thomaz Ricardo Favreto Sinani, some rights reserved (CC BY)",https://www.inaturalist.org/observations/195331314,343605085,2023-12-16,"Mato Grosso do Sul, BR"
inat_343279739.jpg,tamandua_bandeira,Myrmecophaga tridactyla,CC-BY-NC,"(c) jo22nfrog, some rights reserved (CC BY-NC)",https://www.inaturalist.org/observations/195170816,343279739,2023-09-22,"Mato Grosso do Sul, BR"
inat_342782057.jpg,tamandua_bandeira,Myrmecophaga tridactyla,CC0,no rights reserved,https://www.inaturalist.org/observations/194927871,342782057,2023-12-20,"Miranda, BR-MS, BR"
inat_342068652.jpg,tamandua_bandeira,Myrmecophaga tridactyla,CC-BY-NC,"(c) Savimbo, some rights reserved (CC BY-NC)",https://www.inaturalist.org/observations/194580164,342068652,2022-12-04,"Sucumbios, EC"
inat_341782821.jpg,tamandua_bandeira,Myrmecophaga tridactyla,CC-BY-NC,"(c) Kelvin Mori, some rights reserved (CC BY-NC)",https://www.inaturalist.org/observations/194439969,341782821,2023-12-18,"Mato Grosso do Sul, BR"
inat_340818423.jpg,tamandua_bandeira,Myrmecophaga tridactyla,CC-BY-NC,"(c) carinber, some rights reserved (CC BY-NC)",https://www.inaturalist.org/observations/193961458,340818423,2023-12-14,
inat_340299255.jpg,tamandua_bandeira,Myrmecophaga tridactyla,CC-BY-NC,"(c) Tulio Dornas, some rights reserved (CC BY-NC)",https://www.inaturalist.org/observations/193703853,340299255,2019-05-08,"Tocantins, BR"
inat_339725537.jpg,tamandua_bandeira,Myrmecophaga tridactyla,CC-BY-NC,"(c) Pedro Igor Monteiro, some rights reserved (CC BY-NC)",https://www.inaturalist.org/observations/193392138,339725537,2023-12-06,"Aquidauana, BR-MS, BR"
inat_338916453.jpg,tamandua_bandeira,Myrmecophaga tridactyla,CC-BY-NC,"(c) Diego B.S Gomes, some rights reserved (CC BY-NC)",https://www.inaturalist.org/observations/192988472,338916453,2023-07-23,"Minas Gerais, BR"
inat_337446742.jpg,tamandua_bandeira,Myrmecophaga tridactyla,CC-BY-NC,"(c) Edgar Romero, some rights reserved (CC BY-NC)",https://www.inaturalist.org/observations/192247655,337446742,2023-11-26,"Villa Hayes, PY-PH, PY"
inat_336875582.jpg,tamandua_bandeira,Myrmecophaga tridactyla,CC-BY-NC,"(c) Savimbo, some rights reserved (CC BY-NC)",https://www.inaturalist.org/observations/191956873,336875582,2023-11-05,"Sucumbios, EC"
inat_336464365.jpg,tamandua_bandeira,Myrmecophaga tridactyla,CC-BY-NC,"(c) asanoth, some rights reserved (CC BY-NC)",https://www.inaturalist.org/observations/191750574,336464365,2022-06-28,"Aquidauana, BR-MS, BR"
inat_336247113.jpg,tamandua_bandeira,Myrmecophaga tridactyla,CC-BY-NC,"(c) harisson, some rights reserved (CC BY-NC)",https://www.inaturalist.org/observations/191644508,336247113,2022-08-04,"Bonfim, BR-RR, BR"
inat_335628642.jpg,tamandua_bandeira,Myrmecophaga tridactyla,CC-BY-NC,"(c) dudleyheins, some rights reserved (CC BY-NC)",https://www.inaturalist.org/observations/191332455,335628642,2023-10-15,"Poconé, BR-MT, BR"
inat_331994858.jpg,tamandua_bandeira,Myrmecophaga tridactyla,CC-BY-NC,"(c) Savimbo, some rights reserved (CC BY-NC)",https://www.inaturalist.org/observations/189505805,331994858,2023-10-12,"Putumayo, CO"
inat_331648576.jpg,tamandua_bandeira,Myrmecophaga tridactyla,CC-BY-NC,"(c) asanoth, some rights reserved (CC BY-NC)",https://www.inaturalist.org/observations/189337057,331648576,2016-07-16,"Corumbá, BR-MS, BR"
inat_330182664.jpg,tamandua_bandeira,Myrmecophaga tridactyla,CC-BY-NC,"(c) pkondrashov, some rights reserved (CC BY-NC)",https://www.inaturalist.org/observations/188619817,330182664,2022-09-25,"Aquidauana, BR-MS, BR"
inat_328384546.jpg,tamandua_bandeira,Myrmecophaga tridactyla,CC-BY-NC,"(c) Chris Payne, some rights reserved (CC BY-NC)",https://www.inaturalist.org/observations/187735655,328384546,2023-09-29,"Poconé, BR-MT, BR"
inat_326991106.jpg,tamandua_bandeira,Myrmecophaga tridactyla,CC-BY-NC,"(c) Holly Greening, some rights reserved (CC BY-NC)",https://www.inaturalist.org/observations/187032290,326991106,2018-07-23,"Mato Grosso, BR"
inat_326990881.jpg,tamandua_bandeira,Myrmecophaga tridactyla,CC-BY-NC,"(c) Holly Greening, some rights reserved (CC BY-NC)",https://www.inaturalist.org/observations/187032199,326990881,2018-07-23,"Mato Grosso, BR"
inat_326173183.jpg,tamandua_bandeira,Myrmecophaga tridactyla,CC-BY-NC,"(c) kleinlucas, some rights reserved (CC BY-NC)",https://www.inaturalist.org/observations/186621309,326173183,2023-10-06,"Rio Verde de Mato Grosso, BR-MS, BR"
inat_323065967.jpg,tamandua_bandeira,Myrmecophaga tridactyla,CC-BY-NC,"(c) Facundo Varela Barros, some rights reserved (CC BY-NC)",https://www.inaturalist.org/observations/185024727,323065967,2016-11-13,"Misiones, AR"
inat_322923158.jpg,tamandua_bandeira,Myrmecophaga tridactyla,CC-BY-NC,"(c) Adam Mallon, some rights reserved (CC BY-NC)",https://www.inaturalist.org/observations/184952556,322923158,2023-08-21,"Mato Grosso do Sul, BR"
inat_321482785.jpg,tamandua_bandeira,Myrmecophaga tridactyla,CC-BY,"(c) Carlos Otávio Gussoni, some rights reserved (CC BY)",https://www.inaturalist.org/observations/184192851,321482785,2023-09-20,"Mato Grosso do Sul, BR"
inat_313133539.jpg,tamandua_bandeira,Myrmecophaga tridactyla,CC-BY-NC,"(c) Oscar Rodriguez Scelza, some rights reserved (CC BY-NC)",https://www.inaturalist.org/observations/179822786,313133539,2023-08-23,"Pozo Colorado, PY-PH, PY"
inat_312965244.jpg,tamandua_bandeira,Myrmecophaga tridactyla,CC-BY-NC,"(c) Norton Santos, some rights reserved (CC BY-NC)",https://www.inaturalist.org/observations/179737975,312965244,2023-08-17,"Minas Gerais, BR"
inat_312045395.jpg,tamandua_bandeira,Myrmecophaga tridactyla,CC-BY-NC,"(c) reinaldogibin, some rights reserved (CC BY-NC)",https://www.inaturalist.org/observations/179252412,312045395,2023-08-17,"Minas Gerais, BR"
inat_304359760.jpg,tamandua_bandeira,Myrmecophaga tridactyla,CC-BY-NC,"(c) Aloys PICHARD, some rights reserved (CC BY-NC)",https://www.inaturalist.org/observations/175146107,304359760,2023-07-13,"Mato Grosso do Sul, BR"
inat_730520190.jpg,tatu,Euphractus sexcinctus,CC-BY-NC,"(c) Lief MacTavish, some rights reserved (CC BY-NC)",https://www.inaturalist.org/observations/398242655,730520190,2022-07-28,"Boquerón, PY"
inat_727752212.jpg,tatu,Euphractus sexcinctus,CC-BY-NC,"(c) Diário_selvagem!l, some rights reserved (CC BY-NC)",https://www.inaturalist.org/observations/396825766,727752212,2026-09-02,"Santa Cruz da Estrela, Santa Rita do Passa Quatro - SP, 13670-000, Brasil"
inat_723613921.jpg,tatu,Euphractus sexcinctus,CC-BY,"(c) Marcello Mastroianni Albuquerque Araújo, some rights reserved (CC BY)",https://www.inaturalist.org/observations/394694678,723613921,2026-07-23,"Custódia, PE, 56640-000, Brasil"
inat_723489405.jpg,tatu,Euphractus sexcinctus,CC-BY,"(c) Marcello Mastroianni Albuquerque Araújo, some rights reserved (CC BY)",https://www.inaturalist.org/observations/394629928,723489405,2026-07-23,"Custódia, PE, 56640-000, Brasil"
inat_712301492.jpg,tatu,Euphractus sexcinctus,CC-BY-NC,"(c) Minas Silvestre, some rights reserved (CC BY-NC)",https://www.inaturalist.org/observations/388889520,712301492,2022-10-12,"Heliodora - MG, Brasil"
inat_684903200.jpg,tatu,Euphractus sexcinctus,CC-BY-NC,"(c) brunojp77, some rights reserved (CC BY-NC)",https://www.inaturalist.org/observations/374700348,684903200,2026-06-22,"Açu - RN, Brasil"
inat_676701836.jpg,tatu,Euphractus sexcinctus,CC-BY-NC,"(c) Gergö Kokai, some rights reserved (CC BY-NC)",https://www.inaturalist.org/observations/370427911,676701836,2026-06-10,Bonito
inat_656884133.jpg,tatu,Euphractus sexcinctus,CC-BY-NC,"(c) micstamato, some rights reserved (CC BY-NC)",https://www.inaturalist.org/observations/360006858,656884133,2025-12-01,"Bebedouro - SP, Brasil"
inat_654981037.jpg,tatu,Euphractus sexcinctus,CC-BY-SA,"(c) vitordematos12, some rights reserved (CC BY-SA)",https://www.inaturalist.org/observations/359011636,654981037,2022-07-13,"Ourolândia - BA, Brasil"
inat_653847663.jpg,tatu,Euphractus sexcinctus,CC-BY,"(c) Nicola Crockford, some rights reserved (CC BY)",https://www.inaturalist.org/observations/358423070,653847663,2026-04-01,"Fazenda San Francisco Miranda - State of Mato Grosso do Sul, 79380-000, Brazil"
inat_618404272.jpg,tatu,Euphractus sexcinctus,CC-BY-NC,"(c) Rodrigo Maia, some rights reserved (CC BY-NC)",https://www.inaturalist.org/observations/339889853,618404272,2025-08-29,"Lajes, RN, BR"
inat_617825523.jpg,tatu,Euphractus sexcinctus,CC-BY-NC,"(c) Elder Franklin, some rights reserved (CC BY-NC)",https://www.inaturalist.org/observations/339080459,617825523,2026-02-17,"Jardim Roberto Benedetti, Ribeirão Preto - SP, 14097-140, Brasil"
